Timestamp,Orientation,Inclination,Time_of_day,Date
607506001.75,-145.10,24.07,00:40:01,2020-04-02
607506003.75,-145.49,24.30,00:40:03,
607506005.75,-143.17,24.06,00:40:05,
607506007.75,-143.83,26.35,00:40:07,
607506009.75,-147.27,22.59,00:40:09,
607506011.75,-129.69,16.11,00:40:11,
607506013.75,-136.81,17.30,00:40:13,
607506015.75,-132.40,16.26,00:40:15,
607506017.75,-129.39,17.21,00:40:17,
607506019.75,-128.79,15.87,00:40:19,
607506021.75,-157.42,11.17,00:40:21,
607506065.30,-170.30,12.60,00:41:05,
607506067.36,128.84,16.39,00:41:07,
607506069.36,127.65,16.82,00:41:09,
607506071.36,-167.59,12.68,00:41:11,
607506073.36,-141.07,19.04,00:41:13,
607506075.36,-159.39,10.28,00:41:15,
607506077.36,-138.92,23.55,00:41:17,
607506079.36,152.97,10.95,00:41:19,
607506081.36,161.30,12.13,00:41:21,
607506083.36,163.39,12.17,00:41:23,
607506085.36,157.59,11.36,00:41:25,
607506087.36,164.64,10.83,00:41:27,
607506089.36,161.59,11.04,00:41:29,
607506091.36,163.45,10.81,00:41:31,
607506093.36,163.22,10.93,00:41:33,
607506095.36,165.34,10.35,00:41:35,
607506097.36,161.35,10.32,00:41:37,
607506099.36,162.26,10.39,00:41:39,
607506101.36,164.26,10.43,00:41:41,
607506103.36,158.35,10.62,00:41:43,
607506105.36,160.85,10.14,00:41:45,
607506107.36,156.96,10.37,00:41:47,
607506109.36,-139.51,17.36,00:41:49,
607506111.36,173.99,9.20,00:41:51,
607506113.36,179.13,10.01,00:41:53,
607506115.36,178.63,10.45,00:41:55,
607506117.36,179.27,9.44,00:41:57,
607506119.36,-150.17,27.32,00:41:59,
607506121.36,-147.70,28.10,00:42:01,2020-04-02
607506123.36,-148.56,29.04,00:42:03,
607506125.36,-160.18,14.32,00:42:05,
607506127.36,-176.55,11.16,00:42:07,
607506129.36,-137.64,20.10,00:42:09,
607506131.36,-163.92,12.44,00:42:11,
607506133.36,-162.76,12.11,00:42:13,
607506135.36,-160.52,13.27,00:42:15,
607506137.36,-163.71,13.54,00:42:17,
607506139.36,-161.14,14.16,00:42:19,
607506141.36,-168.47,11.91,00:42:21,
607506143.36,-164.20,13.36,00:42:23,
607506145.36,-161.98,12.66,00:42:25,
607506147.36,-160.35,12.76,00:42:27,
607506149.36,-159.24,13.72,00:42:29,
607506151.37,-157.95,13.95,00:42:31,
607506153.37,-159.15,13.96,00:42:33,
607506155.36,-170.25,15.33,00:42:35,
607506157.36,171.08,10.28,00:42:37,
607506159.36,-176.80,14.14,00:42:39,
607506161.36,-175.25,13.22,00:42:41,
607506163.36,-178.64,12.42,00:42:43,
607506165.37,174.83,23.70,00:42:45,
607506167.36,128.52,10.41,00:42:47,
607506169.37,7.50,51.67,00:42:49,
607506171.37,1.21,82.41,00:42:51,
607506173.37,-32.15,105.35,00:42:53,
607506175.57,-15.27,77.04,00:42:55,
607506177.57,-10.86,100.86,00:42:57,
607506179.56,-9.63,97.37,00:42:59,
607506181.57,14.99,48.40,00:43:01,2020-04-02
607506183.56,139.45,9.76,00:43:03,
607506185.56,164.16,16.97,00:43:05,
607506187.56,152.93,14.89,00:43:07,
607506189.56,140.57,10.84,00:43:09,
607506191.56,140.99,16.79,00:43:11,
607506193.56,118.30,9.71,00:43:13,
607506195.56,147.52,13.52,00:43:15,
607506197.56,124.81,18.33,00:43:17,
607506199.56,91.20,14.54,00:43:19,
607506201.56,158.10,13.93,00:43:21,
607506203.56,164.41,17.08,00:43:23,
607506205.57,171.31,17.36,00:43:25,
607506207.57,175.04,11.91,00:43:27,
607506209.57,-173.80,25.16,00:43:29,
607506211.57,-176.49,22.89,00:43:31,
607506213.57,-177.86,23.63,00:43:33,
607506215.57,-176.99,23.64,00:43:35,
607506217.57,-174.98,23.89,00:43:37,
607506219.57,-176.44,23.56,00:43:39,
607506221.57,-179.44,21.90,00:43:41,
607506223.57,-178.78,23.29,00:43:43,
607506225.57,-179.96,23.24,00:43:45,
607506227.57,149.75,12.81,00:43:47,
607506229.57,159.70,13.08,00:43:49,
607506231.57,161.18,14.06,00:43:51,
607506233.57,158.07,13.25,00:43:53,
607506235.57,155.14,12.67,00:43:55,
607506237.57,141.02,52.74,00:43:57,
607506239.57,-15.23,89.68,00:43:59,
607506241.57,-1.72,81.38,00:44:01,2020-04-02
607506243.57,-9.88,92.95,00:44:03,
607506245.57,-27.98,85.25,00:44:05,
607506247.57,-3.08,97.82,00:44:07,
607506249.58,0.56,101.58,00:44:09,
607506251.57,-5.63,104.29,00:44:11,
607506253.58,-10.97,72.27,00:44:13,
607506255.57,-14.52,83.79,00:44:15,
607506257.57,15.51,66.61,00:44:17,
607506259.57,14.31,68.04,00:44:19,
607506261.57,11.05,72.23,00:44:21,
607506263.55,22.22,122.13,00:44:23,
607506265.55,79.25,30.55,00:44:25,
607506267.56,32.67,92.00,00:44:27,
607506269.56,16.29,62.21,00:44:29,
607506271.56,28.88,80.39,00:44:31,
607506273.56,82.30,98.65,00:44:33,
607506275.56,71.02,97.63,00:44:35,
607506277.56,72.94,99.43,00:44:37,
607506279.56,83.15,102.11,00:44:39,
607506281.56,84.83,100.56,00:44:41,
607506283.56,73.70,81.04,00:44:43,
607506285.56,68.34,94.88,00:44:45,
607506287.56,71.42,94.89,00:44:47,
607506289.56,71.77,95.38,00:44:49,
607506291.56,72.29,90.47,00:44:51,
607506293.56,76.31,82.89,00:44:53,
607506295.56,54.91,85.61,00:44:55,
607506297.56,48.41,57.65,00:44:57,
607506299.56,-126.09,31.83,00:44:59,
607506301.56,-115.97,39.43,00:45:01,2020-04-02
607506303.56,69.52,69.62,00:45:03,
607506305.56,29.44,92.73,00:45:05,
607506307.56,33.06,89.54,00:45:07,
607506309.56,89.45,101.46,00:45:09,
607506311.56,95.82,104.46,00:45:11,
607506313.56,74.16,102.20,00:45:13,
607506315.56,78.10,106.29,00:45:15,
607506317.56,69.42,103.39,00:45:17,
607506319.56,70.03,103.68,00:45:19,
607506321.56,70.12,104.02,00:45:21,
607506323.56,70.39,103.26,00:45:23,
607506325.56,70.71,103.83,00:45:25,
607506327.56,70.27,103.17,00:45:27,
607506329.56,70.35,103.08,00:45:29,
607506331.56,70.73,104.70,00:45:31,
607506333.56,70.51,103.47,00:45:33,
607506335.56,70.49,103.18,00:45:35,
607506337.56,70.75,104.02,00:45:37,
607506339.56,70.53,103.27,00:45:39,
607506341.56,70.40,103.54,00:45:41,
607506343.56,70.35,103.18,00:45:43,
607506345.56,70.60,103.65,00:45:45,
607506347.56,70.28,103.14,00:45:47,
607506349.56,70.77,103.43,00:45:49,
607506351.56,70.58,104.05,00:45:51,
607506353.56,70.35,103.22,00:45:53,
607506355.56,71.05,102.86,00:45:55,
607506357.56,69.63,103.92,00:45:57,
607506359.56,69.74,103.81,00:45:59,
607506361.56,69.39,103.17,00:46:01,2020-04-02
607506363.56,69.90,103.85,00:46:03,
607506365.56,69.50,103.70,00:46:05,
607506367.56,69.49,103.04,00:46:07,
607506369.56,69.65,103.91,00:46:09,
607506371.56,69.49,103.65,00:46:11,
607506373.56,70.01,103.57,00:46:13,
607506375.56,69.64,103.78,00:46:15,
607506377.56,69.45,103.35,00:46:17,
607506379.56,70.07,104.35,00:46:19,
607506381.56,69.53,103.28,00:46:21,
607506383.56,69.96,103.99,00:46:23,
607506385.56,69.45,103.14,00:46:25,
607506387.56,69.70,103.75,00:46:27,
607506389.56,69.59,103.60,00:46:29,
607506391.56,69.75,103.31,00:46:31,
607506393.56,70.06,105.52,00:46:33,
607506395.56,69.47,103.49,00:46:35,
607506397.56,69.50,103.61,00:46:37,
607506399.56,69.38,102.79,00:46:39,
607506401.56,69.61,104.15,00:46:41,
607506403.56,69.54,102.98,00:46:43,
607506405.56,69.88,104.04,00:46:45,
607506407.56,69.48,103.18,00:46:47,
607506409.56,69.94,103.63,00:46:49,
607506411.56,69.43,102.96,00:46:51,
607506413.56,69.57,103.25,00:46:53,
607506415.56,69.57,103.56,00:46:55,
607506417.56,69.79,103.08,00:46:57,
607506419.56,69.68,103.77,00:46:59,
607506421.56,69.57,103.03,00:47:01,2020-04-02
607506423.56,69.88,104.14,00:47:03,
607506425.56,69.41,103.09,00:47:05,
607506427.56,69.97,103.77,00:47:07,
607506429.56,69.84,103.32,00:47:09,
607506431.56,69.67,103.86,00:47:11,
607506433.56,69.76,103.56,00:47:13,
607506435.56,69.70,103.08,00:47:15,
607506437.56,70.18,103.98,00:47:17,
607506439.56,69.50,103.11,00:47:19,
607506441.56,69.94,103.98,00:47:21,
607506443.56,69.74,103.40,00:47:23,
607506445.56,69.94,103.49,00:47:25,
607506447.56,69.81,103.57,00:47:27,
607506449.56,69.82,103.16,00:47:29,
607506451.56,69.98,103.81,00:47:31,
607506453.56,69.70,103.10,00:47:33,
607506455.56,69.96,103.80,00:47:35,
607506457.56,69.75,103.26,00:47:37,
607506459.56,69.64,103.03,00:47:39,
607506461.56,69.99,103.96,00:47:41,
607506463.56,69.81,103.52,00:47:43,
607506465.56,69.85,103.42,00:47:45,
607506467.56,69.92,103.78,00:47:47,
607506469.56,69.74,103.17,00:47:49,
607506471.56,69.62,102.96,00:47:51,
607506473.56,70.04,104.10,00:47:53,
607506475.56,69.79,103.34,00:47:55,
607506477.56,69.95,103.34,00:47:57,
607506479.56,69.90,103.50,00:47:59,
607506481.56,69.18,103.11,00:48:01,2020-04-02
607506483.56,70.43,103.54,00:48:03,
607506485.56,70.41,99.50,00:48:05,
607506487.56,54.54,77.49,00:48:07,
607506489.56,74.69,100.56,00:48:09,
607506491.56,75.25,102.76,00:48:11,
607506493.56,73.45,101.54,00:48:13,
607506495.56,73.72,101.76,00:48:15,
607506497.56,73.60,101.81,00:48:17,
607506499.56,73.30,101.39,00:48:19,
607506501.56,73.56,101.61,00:48:21,
607506503.56,73.44,101.44,00:48:23,
607506505.56,73.86,101.21,00:48:25,
607506507.56,73.74,101.87,00:48:27,
607506509.56,73.41,101.33,00:48:29,
607506511.56,73.57,101.35,00:48:31,
607506513.57,73.53,101.32,00:48:33,
607506515.57,73.88,101.36,00:48:35,
607506517.57,73.49,101.39,00:48:37,
607506519.57,73.42,101.03,00:48:39,
607506521.56,72.43,101.47,00:48:41,
607506523.56,23.86,94.19,00:48:43,
607506525.56,-40.35,94.64,00:48:45,
607506527.56,-120.19,92.32,00:48:47,
607506529.56,-124.86,96.93,00:48:49,
607506531.56,-132.06,99.58,00:48:51,
607506533.57,-132.13,99.91,00:48:53,
607506535.57,-132.21,99.76,00:48:55,
607506537.57,-132.19,99.79,00:48:57,
607506539.57,-132.27,99.87,00:48:59,
607506541.57,-131.75,99.84,00:49:01,2020-04-02
607506543.56,-95.97,99.44,00:49:03,
607506545.56,-127.59,99.33,00:49:05,
607506547.56,-127.39,99.70,00:49:07,
607506549.56,-127.25,99.65,00:49:09,
607506551.56,-127.30,99.59,00:49:11,
607506553.56,-127.61,99.91,00:49:13,
607506555.56,-127.60,99.73,00:49:15,
607506557.56,-127.59,100.05,00:49:17,
607506559.56,-127.52,99.74,00:49:19,
607506561.56,-127.61,99.94,00:49:21,
607506563.56,-127.69,99.80,00:49:23,
607506565.56,-127.64,99.96,00:49:25,
607506567.56,-127.74,99.78,00:49:27,
607506569.56,-127.61,100.00,00:49:29,
607506571.56,-127.82,99.76,00:49:31,
607506573.56,-127.74,100.15,00:49:33,
607506575.56,-127.65,99.74,00:49:35,
607506577.56,-127.80,99.97,00:49:37,
607506579.56,-127.75,99.92,00:49:39,
607506581.56,-127.68,100.01,00:49:41,
607506583.56,-127.73,99.83,00:49:43,
607506585.56,-127.85,100.02,00:49:45,
607506587.56,-127.92,99.80,00:49:47,
607506589.56,-127.85,99.96,00:49:49,
607506591.56,-127.85,99.83,00:49:51,
607506593.56,-127.81,99.88,00:49:53,
607506595.56,-127.94,99.97,00:49:55,
607506597.57,-127.75,99.82,00:49:57,
607506599.57,-127.90,100.07,00:49:59,
607506601.57,-127.94,99.84,00:50:01,2020-04-02
607506603.56,-128.14,99.96,00:50:03,
607506605.56,-126.99,99.42,00:50:05,
607506607.57,-131.05,101.86,00:50:07,
607506609.57,-142.76,100.66,00:50:09,
607506611.57,-144.69,100.37,00:50:11,
607506613.57,-144.99,100.65,00:50:13,
607506615.57,-144.95,100.52,00:50:15,
607506617.57,-145.04,100.67,00:50:17,
607506619.57,-144.99,100.57,00:50:19,
607506621.57,-144.96,100.53,00:50:21,
607506623.57,-145.30,100.84,00:50:23,
607506625.57,-145.17,100.66,00:50:25,
607506627.57,-144.96,100.50,00:50:27,
607506629.57,-145.33,100.63,00:50:29,
607506631.57,-145.19,100.46,00:50:31,
607506633.57,-145.19,100.50,00:50:33,
607506635.57,-145.23,100.56,00:50:35,
607506637.57,-145.29,100.57,00:50:37,
607506639.57,-145.36,100.52,00:50:39,
607506641.57,-145.28,100.72,00:50:41,
607506643.57,-145.14,100.66,00:50:43,
607506645.57,-145.26,100.67,00:50:45,
607506647.57,-145.25,100.58,00:50:47,
607506649.57,-145.23,100.58,00:50:49,
607506651.57,-145.31,100.69,00:50:51,
607506653.57,-145.34,100.63,00:50:53,
607506655.57,-145.27,100.59,00:50:55,
607506657.57,-145.29,100.54,00:50:57,
607506659.57,-145.30,100.68,00:50:59,
607506661.57,-145.37,100.62,00:51:01,2020-04-02
607506663.57,-145.43,100.78,00:51:03,
607506665.57,-145.47,100.73,00:51:05,
607506667.57,-145.17,100.56,00:51:07,
607506669.57,-145.21,100.58,00:51:09,
607506671.57,-145.35,100.63,00:51:11,
607506673.57,-145.56,100.80,00:51:13,
607506675.57,-145.42,100.62,00:51:15,
607506677.57,-145.43,100.51,00:51:17,
607506679.57,-145.50,100.68,00:51:19,
607506681.57,-145.53,100.70,00:51:21,
607506683.57,-145.45,100.75,00:51:23,
607506685.57,-145.51,100.63,00:51:25,
607506687.57,-145.53,100.60,00:51:27,
607506689.57,-145.21,100.82,00:51:29,
607506691.57,-147.46,100.44,00:51:31,
607506693.57,-146.10,100.45,00:51:33,
607506695.57,-146.12,100.50,00:51:35,
607506697.57,-146.18,100.50,00:51:37,
607506699.57,-146.07,100.42,00:51:39,
607506701.57,-146.20,100.55,00:51:41,
607506703.57,-146.18,100.43,00:51:43,
607506705.57,-146.18,100.48,00:51:45,
607506707.57,-146.16,100.45,00:51:47,
607506709.57,-146.14,100.41,00:51:49,
607506711.57,-146.17,100.68,00:51:51,
607506713.57,-146.22,100.52,00:51:53,
607506715.57,-146.23,100.49,00:51:55,
607506717.57,-146.22,100.53,00:51:57,
607506719.57,-146.23,100.49,00:51:59,
607506721.57,-146.21,100.56,00:52:01,2020-04-02
607506723.57,-146.69,100.77,00:52:03,
607506725.57,-146.02,100.53,00:52:05,
607506727.57,-146.14,100.43,00:52:07,
607506729.57,-146.46,100.48,00:52:09,
607506731.57,-146.58,100.68,00:52:11,
607506733.57,-146.30,100.48,00:52:13,
607506735.57,-146.36,100.53,00:52:15,
607506737.57,-146.26,100.65,00:52:17,
607506739.57,-146.32,100.50,00:52:19,
607506741.57,-146.40,100.55,00:52:21,
607506743.57,-146.24,100.56,00:52:23,
607506745.57,-146.32,100.52,00:52:25,
607506747.57,-146.24,100.57,00:52:27,
607506749.57,-146.36,100.49,00:52:29,
607506751.57,-146.25,100.56,00:52:31,
607506753.57,-146.35,100.51,00:52:33,
607506755.58,-146.30,100.59,00:52:35,
607506757.58,-146.36,100.48,00:52:37,
607506759.58,-146.37,100.57,00:52:39,
607506761.58,-146.32,100.50,00:52:41,
607506763.58,-146.38,100.55,00:52:43,
607506765.58,-146.39,100.51,00:52:45,
607506767.58,-146.03,100.53,00:52:47,
607506769.58,-146.36,100.52,00:52:49,
607506771.58,-149.56,100.17,00:52:51,
607506773.58,-150.58,99.51,00:52:53,
607506775.57,-150.41,99.43,00:52:55,
607506777.58,-150.69,99.32,00:52:57,
607506779.58,-150.66,99.28,00:52:59,
607506781.58,-150.57,99.29,00:53:01,2020-04-02
607506783.58,-150.66,99.37,00:53:03,
607506785.57,-150.65,99.33,00:53:05,
607506787.58,-150.56,99.37,00:53:07,
607506789.58,-150.60,99.33,00:53:09,
607506791.58,-150.64,99.30,00:53:11,
607506793.58,-150.77,99.47,00:53:13,
607506795.58,-150.76,99.42,00:53:15,
607506797.58,-150.69,99.33,00:53:17,
607506799.58,-150.69,99.33,00:53:19,
607506801.58,-150.75,99.30,00:53:21,
607506803.58,-150.72,99.18,00:53:23,
607506805.58,-150.74,99.25,00:53:25,
607506807.58,-150.65,99.26,00:53:27,
607506809.58,-150.78,99.37,00:53:29,
607506811.58,-150.78,99.47,00:53:31,
607506813.58,-150.70,99.33,00:53:33,
607506815.58,-150.71,99.24,00:53:35,
607506817.58,-150.73,99.44,00:53:37,
607506819.58,-150.83,99.28,00:53:39,
607506821.58,-150.87,99.60,00:53:41,
607506823.58,-150.82,99.33,00:53:43,
607506825.58,-150.77,99.25,00:53:45,
607506827.58,-119.88,97.35,00:53:47,
607506829.57,-11.17,96.84,00:53:49,
607506831.77,72.28,111.04,00:53:51,
607506833.77,61.20,108.24,00:53:53,
607506835.77,63.41,109.61,00:53:55,
607506837.77,64.46,109.12,00:53:57,
607506839.77,65.10,109.91,00:53:59,
607506841.77,65.07,111.14,00:54:01,2020-04-02
607506843.77,65.25,110.07,00:54:03,
607506845.77,65.05,109.98,00:54:05,
607506847.77,65.01,110.15,00:54:07,
607506849.77,65.10,109.79,00:54:09,
607506851.77,65.56,109.93,00:54:11,
607506853.77,65.77,110.38,00:54:13,
607506855.76,65.38,109.94,00:54:15,
607506857.76,65.30,109.99,00:54:17,
607506859.76,65.41,109.93,00:54:19,
607506861.76,65.35,110.09,00:54:21,
607506863.75,65.80,110.60,00:54:23,
607506865.75,65.45,110.05,00:54:25,
607506867.75,64.74,110.95,00:54:27,
607506869.75,66.52,111.26,00:54:29,
607506871.75,65.79,110.24,00:54:31,
607506873.75,66.31,110.74,00:54:33,
607506875.75,66.39,110.79,00:54:35,
607506877.75,42.02,74.96,00:54:37,
607506879.75,78.69,109.77,00:54:39,
607506881.74,64.91,113.57,00:54:41,
607506883.74,64.97,112.89,00:54:43,
607506885.74,63.79,112.33,00:54:45,
607506887.74,64.19,113.26,00:54:47,
607506889.74,64.13,112.62,00:54:49,
607506891.74,63.85,112.30,00:54:51,
607506893.74,64.20,113.23,00:54:53,
607506895.74,63.98,112.54,00:54:55,
607506897.74,63.89,112.26,00:54:57,
607506899.74,64.23,113.12,00:54:59,
607506901.74,63.60,112.46,00:55:01,2020-04-02
607506903.74,63.89,112.50,00:55:03,
607506905.74,63.65,112.75,00:55:05,
607506907.74,63.66,112.23,00:55:07,
607506909.74,63.94,113.14,00:55:09,
607506911.74,63.70,112.51,00:55:11,
607506913.74,64.33,112.75,00:55:13,
607506915.74,64.03,112.48,00:55:15,
607506917.74,64.05,112.66,00:55:17,
607506919.74,63.96,112.65,00:55:19,
607506921.75,63.96,112.53,00:55:21,
607506923.75,64.17,112.73,00:55:23,
607506925.75,63.97,112.50,00:55:25,
607506927.75,64.67,113.25,00:55:27,
607506929.75,63.81,112.26,00:55:29,
607506931.75,64.19,113.05,00:55:31,
607506933.75,63.84,112.42,00:55:33,
607506935.75,64.40,112.86,00:55:35,
607506937.75,64.08,112.44,00:55:37,
607506939.75,64.17,112.52,00:55:39,
607506941.75,64.19,112.74,00:55:41,
607506943.75,64.07,112.43,00:55:43,
607506945.75,64.33,112.96,00:55:45,
607506947.75,64.04,112.59,00:55:47,
607506949.75,64.34,112.68,00:55:49,
607506951.75,64.11,112.43,00:55:51,
607506953.75,64.29,112.67,00:55:53,
607506955.75,64.13,112.48,00:55:55,
607506957.75,64.31,112.84,00:55:57,
607506959.75,64.05,112.52,00:55:59,
607506961.75,64.29,112.59,00:56:01,2020-04-02
607506963.75,64.11,112.67,00:56:03,
607506965.75,64.31,112.68,00:56:05,
607506967.75,64.08,112.80,00:56:07,
607506969.75,64.04,112.29,00:56:09,
607506971.75,64.41,112.84,00:56:11,
607506973.75,64.05,112.36,00:56:13,
607506975.75,64.38,113.01,00:56:15,
607506977.75,64.15,112.51,00:56:17,
607506979.75,64.42,112.83,00:56:19,
607506981.75,64.46,112.68,00:56:21,
607506983.75,64.26,112.20,00:56:23,
607506985.75,64.28,112.61,00:56:25,
607506987.75,64.13,112.32,00:56:27,
607506989.75,64.18,112.74,00:56:29,
607506991.75,63.96,112.44,00:56:31,
607506993.75,64.51,113.18,00:56:33,
607506995.75,64.11,112.53,00:56:35,
607506997.75,64.38,112.48,00:56:37,
607506999.75,63.92,112.42,00:56:39,
607507001.75,64.17,112.32,00:56:41,
607507003.75,64.11,112.56,00:56:43,
607507005.75,64.01,112.37,00:56:45,
607507007.75,64.15,113.13,00:56:47,
607507009.76,63.92,112.37,00:56:49,
607507011.76,64.19,112.45,00:56:51,
607507013.76,64.04,112.54,00:56:53,
607507015.76,63.96,112.31,00:56:55,
607507017.76,63.90,112.88,00:56:57,
607507019.76,63.92,112.25,00:56:59,
607507021.76,64.12,112.31,00:57:01,2020-04-02
607507023.76,64.07,112.50,00:57:03,
607507025.76,64.11,112.20,00:57:05,
607507027.76,64.17,112.80,00:57:07,
607507029.76,64.03,112.09,00:57:09,
607507031.76,64.16,112.72,00:57:11,
607507033.76,63.81,112.27,00:57:13,
607507035.76,63.88,112.13,00:57:15,
607507037.76,64.06,112.37,00:57:17,
607507039.76,63.52,111.80,00:57:19,
607507041.76,63.99,112.82,00:57:21,
607507043.76,63.78,112.07,00:57:23,
607507045.76,64.10,112.31,00:57:25,
607507047.76,64.03,112.14,00:57:27,
607507049.76,64.08,112.16,00:57:29,
607507051.76,64.34,112.63,00:57:31,
607507053.76,63.91,111.90,00:57:33,
607507055.76,64.20,112.55,00:57:35,
607507057.76,63.78,112.11,00:57:37,
607507059.76,64.24,112.39,00:57:39,
607507061.76,63.89,112.02,00:57:41,
607507063.76,63.70,111.88,00:57:43,
607507065.76,63.83,112.21,00:57:45,
607507067.76,63.93,111.83,00:57:47,
607507069.76,64.16,112.42,00:57:49,
607507071.76,64.04,111.90,00:57:51,
607507073.76,64.43,112.59,00:57:53,
607507075.76,63.72,112.00,00:57:55,
607507077.76,64.01,112.23,00:57:57,
607507079.76,64.03,112.09,00:57:59,
607507081.76,63.76,111.99,00:58:01,2020-04-02
607507083.76,64.10,112.50,00:58:03,
607507085.76,63.81,112.03,00:58:05,
607507087.76,64.12,112.26,00:58:07,
607507089.77,63.85,111.74,00:58:09,
607507091.77,63.90,111.94,00:58:11,
607507093.77,64.37,112.65,00:58:13,
607507095.77,63.91,111.96,00:58:15,
607507097.77,64.19,112.18,00:58:17,
607507099.77,63.78,111.96,00:58:19,
607507101.77,63.98,111.97,00:58:21,
607507103.77,64.21,112.04,00:58:23,
607507105.77,63.92,111.90,00:58:25,
607507107.77,64.07,112.31,00:58:27,
607507109.78,59.91,101.95,00:58:29,
607507111.77,62.43,103.13,00:58:31,
607507113.77,65.22,102.44,00:58:33,
607507115.77,51.13,101.85,00:58:35,
607507117.78,70.42,113.13,00:58:37,
607507119.78,66.58,113.03,00:58:39,
607507121.78,66.57,112.95,00:58:41,
607507123.78,67.48,114.44,00:58:43,
607507125.78,66.90,113.49,00:58:45,
607507127.78,67.05,113.31,00:58:47,
607507129.78,67.13,113.64,00:58:49,
607507131.78,66.99,113.15,00:58:51,
607507133.78,67.26,113.43,00:58:53,
607507135.78,66.88,113.16,00:58:55,
607507137.78,66.95,113.18,00:58:57,
607507139.78,67.33,113.53,00:58:59,
607507141.78,66.88,113.24,00:59:01,2020-04-02
